customer_id,email,company_name,industry,company_size,signup_date,first_name,last_name,phone,country,created_at,updated_at
CUST_000552,user552@example.com,Company_552,Healthcare,small,2023-07-07,First552,Last552,555-010552,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000553,user553@example.com,Company_553,Retail,small,2023-07-08,First553,Last553,555-010553,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000554,user554@example.com,Company_554,Retail,large,2023-07-09,First554,Last554,555-010554,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000555,user555@example.com,Company_555,Retail,startup,2023-07-10,First555,Last555,555-010555,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000556,user556@example.com,Company_556,Finance,enterprise,2023-07-11,First556,Last556,555-010556,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000557,user557@example.com,Company_557,Retail,small,2023-07-12,First557,Last557,555-010557,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000558,user558@example.com,Company_558,Technology,enterprise,2023-07-13,First558,Last558,555-010558,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000559,user559@example.com,Company_559,Education,small,2023-07-14,First559,Last559,555-010559,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000560,user560@example.com,Company_560,Technology,enterprise,2023-07-15,First560,Last560,555-010560,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000561,user561@example.com,Company_561,Technology,medium,2023-07-16,First561,Last561,555-010561,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000562,user562@example.com,Company_562,Retail,small,2023-07-17,First562,Last562,555-010562,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000563,user563@example.com,Company_563,Education,enterprise,2023-07-18,First563,Last563,555-010563,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000564,user564@example.com,Company_564,Education,startup,2023-07-19,First564,Last564,555-010564,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000565,user565@example.com,Company_565,Education,medium,2023-07-20,First565,Last565,555-010565,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000566,user566@example.com,Company_566,Finance,medium,2023-07-21,First566,Last566,555-010566,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000567,user567@example.com,Company_567,Retail,startup,2023-07-22,First567,Last567,555-010567,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000568,user568@example.com,Company_568,Education,enterprise,2023-07-23,First568,Last568,555-010568,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000569,user569@example.com,Company_569,Finance,large,2023-07-24,First569,Last569,555-010569,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000570,user570@example.com,Company_570,Healthcare,startup,2023-07-25,First570,Last570,555-010570,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000571,user571@example.com,Company_571,Healthcare,enterprise,2023-07-26,First571,Last571,555-010571,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000572,user572@example.com,Company_572,Finance,startup,2023-07-27,First572,Last572,555-010572,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000573,user573@example.com,Company_573,Finance,startup,2023-07-28,First573,Last573,555-010573,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000574,user574@example.com,Company_574,Retail,small,2023-07-29,First574,Last574,555-010574,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000575,user575@example.com,Company_575,Retail,enterprise,2023-07-30,First575,Last575,555-010575,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000576,user576@example.com,Company_576,Healthcare,large,2023-07-31,First576,Last576,555-010576,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000577,user577@example.com,Company_577,Education,small,2023-08-01,First577,Last577,555-010577,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000578,user578@example.com,Company_578,Healthcare,startup,2023-08-02,First578,Last578,555-010578,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000579,user579@example.com,Company_579,Education,startup,2023-08-03,First579,Last579,555-010579,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000580,user580@example.com,Company_580,Education,startup,2023-08-04,First580,Last580,555-010580,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000581,user581@example.com,Company_581,Retail,enterprise,2023-08-05,First581,Last581,555-010581,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000582,user582@example.com,Company_582,Technology,enterprise,2023-08-06,First582,Last582,555-010582,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000583,user583@example.com,Company_583,Technology,small,2023-08-07,First583,Last583,555-010583,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000584,user584@example.com,Company_584,Finance,large,2023-08-08,First584,Last584,555-010584,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000585,user585@example.com,Company_585,Retail,small,2023-08-09,First585,Last585,555-010585,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000586,user586@example.com,Company_586,Education,medium,2023-08-10,First586,Last586,555-010586,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000587,user587@example.com,Company_587,Technology,startup,2023-08-11,First587,Last587,555-010587,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000588,user588@example.com,Company_588,Education,startup,2023-08-12,First588,Last588,555-010588,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000589,user589@example.com,Company_589,Technology,startup,2023-08-13,First589,Last589,555-010589,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000590,user590@example.com,Company_590,Technology,small,2023-08-14,First590,Last590,555-010590,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000591,user591@example.com,Company_591,Technology,small,2023-08-15,First591,Last591,555-010591,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000592,user592@example.com,Company_592,Retail,startup,2023-08-16,First592,Last592,555-010592,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000593,user593@example.com,Company_593,Healthcare,small,2023-08-17,First593,Last593,555-010593,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000594,user594@example.com,Company_594,Education,enterprise,2023-08-18,First594,Last594,555-010594,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000595,user595@example.com,Company_595,Retail,enterprise,2023-08-19,First595,Last595,555-010595,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000596,user596@example.com,Company_596,Retail,small,2023-08-20,First596,Last596,555-010596,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000597,user597@example.com,Company_597,Retail,startup,2023-08-21,First597,Last597,555-010597,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000598,user598@example.com,Company_598,Retail,small,2023-08-22,First598,Last598,555-010598,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000599,user599@example.com,Company_599,Retail,small,2023-08-23,First599,Last599,555-010599,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000600,user600@example.com,Company_600,Finance,small,2023-08-24,First600,Last600,555-010600,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000601,user601@example.com,Company_601,Education,medium,2023-08-25,First601,Last601,555-010601,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000602,user602@example.com,Company_602,Retail,enterprise,2023-08-26,First602,Last602,555-010602,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000603,user603@example.com,Company_603,Education,large,2023-08-27,First603,Last603,555-010603,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000604,user604@example.com,Company_604,Finance,large,2023-08-28,First604,Last604,555-010604,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000605,user605@example.com,Company_605,Finance,medium,2023-08-29,First605,Last605,555-010605,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000606,user606@example.com,Company_606,Education,small,2023-08-30,First606,Last606,555-010606,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000607,user607@example.com,Company_607,Technology,medium,2023-08-31,First607,Last607,555-010607,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000608,user608@example.com,Company_608,Healthcare,medium,2023-09-01,First608,Last608,555-010608,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000609,user609@example.com,Company_609,Technology,startup,2023-09-02,First609,Last609,555-010609,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000610,user610@example.com,Company_610,Technology,enterprise,2023-09-03,First610,Last610,555-010610,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000611,user611@example.com,Company_611,Technology,large,2023-09-04,First611,Last611,555-010611,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000612,user612@example.com,Company_612,Retail,small,2023-09-05,First612,Last612,555-010612,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000613,user613@example.com,Company_613,Finance,large,2023-09-06,First613,Last613,555-010613,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000614,user614@example.com,Company_614,Technology,large,2023-09-07,First614,Last614,555-010614,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000615,user615@example.com,Company_615,Finance,enterprise,2023-09-08,First615,Last615,555-010615,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000616,user616@example.com,Company_616,Education,large,2023-09-09,First616,Last616,555-010616,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000617,user617@example.com,Company_617,Healthcare,large,2023-09-10,First617,Last617,555-010617,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000618,user618@example.com,Company_618,Education,medium,2023-09-11,First618,Last618,555-010618,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000619,user619@example.com,Company_619,Education,enterprise,2023-09-12,First619,Last619,555-010619,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000620,user620@example.com,Company_620,Retail,startup,2023-09-13,First620,Last620,555-010620,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000621,user621@example.com,Company_621,Healthcare,small,2023-09-14,First621,Last621,555-010621,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000622,user622@example.com,Company_622,Education,large,2023-09-15,First622,Last622,555-010622,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000623,user623@example.com,Company_623,Education,small,2023-09-16,First623,Last623,555-010623,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000624,user624@example.com,Company_624,Healthcare,startup,2023-09-17,First624,Last624,555-010624,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000625,user625@example.com,Company_625,Healthcare,small,2023-09-18,First625,Last625,555-010625,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000626,user626@example.com,Company_626,Education,startup,2023-09-19,First626,Last626,555-010626,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000627,user627@example.com,Company_627,Healthcare,medium,2023-09-20,First627,Last627,555-010627,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000628,user628@example.com,Company_628,Education,large,2023-09-21,First628,Last628,555-010628,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000629,user629@example.com,Company_629,Education,startup,2023-09-22,First629,Last629,555-010629,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000630,user630@example.com,Company_630,Retail,small,2023-09-23,First630,Last630,555-010630,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000631,user631@example.com,Company_631,Technology,large,2023-09-24,First631,Last631,555-010631,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000632,user632@example.com,Company_632,Education,medium,2023-09-25,First632,Last632,555-010632,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000633,user633@example.com,Company_633,Finance,large,2023-09-26,First633,Last633,555-010633,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000634,user634@example.com,Company_634,Technology,startup,2023-09-27,First634,Last634,555-010634,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000635,user635@example.com,Company_635,Technology,medium,2023-09-28,First635,Last635,555-010635,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000636,user636@example.com,Company_636,Technology,small,2023-09-29,First636,Last636,555-010636,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000637,user637@example.com,Company_637,Retail,medium,2023-09-30,First637,Last637,555-010637,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000638,user638@example.com,Company_638,Education,medium,2023-10-01,First638,Last638,555-010638,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000639,user639@example.com,Company_639,Retail,enterprise,2023-10-02,First639,Last639,555-010639,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000640,user640@example.com,Company_640,Education,medium,2023-10-03,First640,Last640,555-010640,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000641,user641@example.com,Company_641,Retail,medium,2023-10-04,First641,Last641,555-010641,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000642,user642@example.com,Company_642,Retail,large,2023-10-05,First642,Last642,555-010642,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000643,user643@example.com,Company_643,Finance,small,2023-10-06,First643,Last643,555-010643,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000644,user644@example.com,Company_644,Retail,large,2023-10-07,First644,Last644,555-010644,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000645,user645@example.com,Company_645,Healthcare,large,2023-10-08,First645,Last645,555-010645,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000646,user646@example.com,Company_646,Finance,startup,2023-10-09,First646,Last646,555-010646,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000647,user647@example.com,Company_647,Retail,large,2023-10-10,First647,Last647,555-010647,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000648,user648@example.com,Company_648,Technology,enterprise,2023-10-11,First648,Last648,555-010648,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000649,user649@example.com,Company_649,Healthcare,enterprise,2023-10-12,First649,Last649,555-010649,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000650,user650@example.com,Company_650,Healthcare,startup,2023-10-13,First650,Last650,555-010650,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000651,user651@example.com,Company_651,Healthcare,small,2023-10-14,First651,Last651,555-010651,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000652,user652@example.com,Company_652,Finance,small,2023-10-15,First652,Last652,555-010652,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000653,user653@example.com,Company_653,Retail,large,2023-10-16,First653,Last653,555-010653,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000654,user654@example.com,Company_654,Retail,large,2023-10-17,First654,Last654,555-010654,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000655,user655@example.com,Company_655,Technology,large,2023-10-18,First655,Last655,555-010655,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000656,user656@example.com,Company_656,Technology,small,2023-10-19,First656,Last656,555-010656,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000657,user657@example.com,Company_657,Healthcare,medium,2023-10-20,First657,Last657,555-010657,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000658,user658@example.com,Company_658,Technology,enterprise,2023-10-21,First658,Last658,555-010658,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000659,user659@example.com,Company_659,Finance,medium,2023-10-22,First659,Last659,555-010659,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000660,user660@example.com,Company_660,Retail,medium,2023-10-23,First660,Last660,555-010660,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000661,user661@example.com,Company_661,Healthcare,small,2023-10-24,First661,Last661,555-010661,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000662,user662@example.com,Company_662,Technology,medium,2023-10-25,First662,Last662,555-010662,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000663,user663@example.com,Company_663,Finance,startup,2023-10-26,First663,Last663,555-010663,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000664,user664@example.com,Company_664,Finance,large,2023-10-27,First664,Last664,555-010664,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000665,user665@example.com,Company_665,Technology,startup,2023-10-28,First665,Last665,555-010665,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000666,user666@example.com,Company_666,Retail,enterprise,2023-10-29,First666,Last666,555-010666,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000667,user667@example.com,Company_667,Technology,large,2023-10-30,First667,Last667,555-010667,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000668,user668@example.com,Company_668,Healthcare,medium,2023-10-31,First668,Last668,555-010668,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000669,user669@example.com,Company_669,Technology,enterprise,2023-11-01,First669,Last669,555-010669,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000670,user670@example.com,Company_670,Finance,large,2023-11-02,First670,Last670,555-010670,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000671,user671@example.com,Company_671,Technology,medium,2023-11-03,First671,Last671,555-010671,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000672,user672@example.com,Company_672,Retail,startup,2023-11-04,First672,Last672,555-010672,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000673,user673@example.com,Company_673,Education,large,2023-11-05,First673,Last673,555-010673,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000674,user674@example.com,Company_674,Technology,medium,2023-11-06,First674,Last674,555-010674,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000675,user675@example.com,Company_675,Retail,startup,2023-11-07,First675,Last675,555-010675,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000676,user676@example.com,Company_676,Retail,enterprise,2023-11-08,First676,Last676,555-010676,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000677,user677@example.com,Company_677,Finance,enterprise,2023-11-09,First677,Last677,555-010677,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000678,user678@example.com,Company_678,Retail,enterprise,2023-11-10,First678,Last678,555-010678,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000679,user679@example.com,Company_679,Retail,enterprise,2023-11-11,First679,Last679,555-010679,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000680,user680@example.com,Company_680,Retail,small,2023-11-12,First680,Last680,555-010680,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000681,user681@example.com,Company_681,Retail,large,2023-11-13,First681,Last681,555-010681,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000682,user682@example.com,Company_682,Healthcare,large,2023-11-14,First682,Last682,555-010682,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000683,user683@example.com,Company_683,Healthcare,small,2023-11-15,First683,Last683,555-010683,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000684,user684@example.com,Company_684,Finance,medium,2023-11-16,First684,Last684,555-010684,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000685,user685@example.com,Company_685,Technology,medium,2023-11-17,First685,Last685,555-010685,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000686,user686@example.com,Company_686,Retail,enterprise,2023-11-18,First686,Last686,555-010686,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000687,user687@example.com,Company_687,Technology,startup,2023-11-19,First687,Last687,555-010687,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000688,user688@example.com,Company_688,Technology,medium,2023-11-20,First688,Last688,555-010688,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000689,user689@example.com,Company_689,Finance,startup,2023-11-21,First689,Last689,555-010689,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000690,user690@example.com,Company_690,Retail,large,2023-11-22,First690,Last690,555-010690,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000691,user691@example.com,Company_691,Retail,startup,2023-11-23,First691,Last691,555-010691,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000692,user692@example.com,Company_692,Education,large,2023-11-24,First692,Last692,555-010692,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000693,user693@example.com,Company_693,Technology,small,2023-11-25,First693,Last693,555-010693,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000694,user694@example.com,Company_694,Technology,small,2023-11-26,First694,Last694,555-010694,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000695,user695@example.com,Company_695,Healthcare,enterprise,2023-11-27,First695,Last695,555-010695,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000696,user696@example.com,Company_696,Education,medium,2023-11-28,First696,Last696,555-010696,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000697,user697@example.com,Company_697,Healthcare,enterprise,2023-11-29,First697,Last697,555-010697,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000698,user698@example.com,Company_698,Healthcare,large,2023-11-30,First698,Last698,555-010698,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000699,user699@example.com,Company_699,Healthcare,enterprise,2023-12-01,First699,Last699,555-010699,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000700,user700@example.com,Company_700,Finance,startup,2023-12-02,First700,Last700,555-010700,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000701,user701@example.com,Company_701,Finance,large,2023-12-03,First701,Last701,555-010701,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000702,user702@example.com,Company_702,Healthcare,small,2023-12-04,First702,Last702,555-010702,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000703,user703@example.com,Company_703,Education,medium,2023-12-05,First703,Last703,555-010703,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000704,user704@example.com,Company_704,Technology,large,2023-12-06,First704,Last704,555-010704,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000705,user705@example.com,Company_705,Education,large,2023-12-07,First705,Last705,555-010705,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000706,user706@example.com,Company_706,Retail,startup,2023-12-08,First706,Last706,555-010706,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000707,user707@example.com,Company_707,Finance,medium,2023-12-09,First707,Last707,555-010707,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000708,user708@example.com,Company_708,Technology,small,2023-12-10,First708,Last708,555-010708,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000709,user709@example.com,Company_709,Technology,large,2023-12-11,First709,Last709,555-010709,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000710,user710@example.com,Company_710,Retail,large,2023-12-12,First710,Last710,555-010710,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000711,user711@example.com,Company_711,Retail,startup,2023-12-13,First711,Last711,555-010711,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000712,user712@example.com,Company_712,Healthcare,enterprise,2023-12-14,First712,Last712,555-010712,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000713,user713@example.com,Company_713,Finance,small,2023-12-15,First713,Last713,555-010713,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000714,user714@example.com,Company_714,Finance,medium,2023-12-16,First714,Last714,555-010714,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000715,user715@example.com,Company_715,Education,large,2023-12-17,First715,Last715,555-010715,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000716,user716@example.com,Company_716,Healthcare,large,2023-12-18,First716,Last716,555-010716,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000717,user717@example.com,Company_717,Healthcare,small,2023-12-19,First717,Last717,555-010717,Germany,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000718,user718@example.com,Company_718,Healthcare,enterprise,2023-12-20,First718,Last718,555-010718,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000719,user719@example.com,Company_719,Healthcare,large,2023-12-21,First719,Last719,555-010719,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000720,user720@example.com,Company_720,Finance,small,2023-12-22,First720,Last720,555-010720,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000721,user721@example.com,Company_721,Finance,startup,2023-12-23,First721,Last721,555-010721,UK,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000722,user722@example.com,Company_722,Healthcare,enterprise,2023-12-24,First722,Last722,555-010722,Canada,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000723,user723@example.com,Company_723,Education,medium,2023-12-25,First723,Last723,555-010723,India,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
CUST_000724,user724@example.com,Company_724,Technology,large,2023-12-26,First724,Last724,555-010724,USA,2025-06-19 17:50:02.533722,2025-06-19 17:50:02.533743
